start;end;downloads;package
2020-09-01;2020-09-30;2877;bartMachineJARs
2020-10-01;2020-10-31;3282;bartMachineJARs
2020-11-01;2020-11-30;3090;bartMachineJARs
2020-12-01;2020-12-31;2910;bartMachineJARs
2021-01-01;2021-01-31;2714;bartMachineJARs
2021-02-01;2021-02-28;3099;bartMachineJARs
2021-03-01;2021-03-31;3350;bartMachineJARs
2021-04-01;2021-04-30;3082;bartMachineJARs
2021-05-01;2021-05-31;2982;bartMachineJARs
2021-06-01;2021-06-30;2418;bartMachineJARs
2021-07-01;2021-07-31;2409;bartMachineJARs
2021-08-01;2021-08-31;2190;bartMachineJARs
2021-09-01;2021-09-30;2281;bartMachineJARs
2021-10-01;2021-10-31;3083;bartMachineJARs
2021-11-01;2021-11-30;3487;bartMachineJARs
2021-12-01;2021-12-31;2396;bartMachineJARs
2022-01-01;2022-01-31;2076;bartMachineJARs
2022-02-01;2022-02-28;2074;bartMachineJARs
2022-03-01;2022-03-31;2585;bartMachineJARs
2022-04-01;2022-04-30;2402;bartMachineJARs
2022-05-01;2022-05-31;2834;bartMachineJARs
2022-06-01;2022-06-30;2243;bartMachineJARs
2022-07-01;2022-07-31;1942;bartMachineJARs
2022-08-01;2022-08-31;2552;bartMachineJARs
2022-09-01;2022-09-30;3353;bartMachineJARs
2022-10-01;2022-10-31;3491;bartMachineJARs
2022-11-01;2022-11-30;3185;bartMachineJARs
2022-12-01;2022-12-31;2056;bartMachineJARs
2023-01-01;2023-01-31;1978;bartMachineJARs
2023-02-01;2023-02-28;2085;bartMachineJARs
2023-03-01;2023-03-31;2595;bartMachineJARs
2023-04-01;2023-04-30;2616;bartMachineJARs
2023-05-01;2023-05-31;2636;bartMachineJARs
2023-06-01;2023-06-30;2216;bartMachineJARs
2023-07-01;2023-07-31;2437;bartMachineJARs
2023-08-01;2023-08-31;2054;bartMachineJARs
2023-09-01;2023-09-30;1993;bartMachineJARs
2023-10-01;2023-10-31;3027;bartMachineJARs
2023-11-01;2023-11-30;2208;bartMachineJARs
2023-12-01;2023-12-31;1981;bartMachineJARs
2024-01-01;2024-01-31;5432;bartMachineJARs
2024-02-01;2024-02-29;2207;bartMachineJARs
2024-03-01;2024-03-31;2406;bartMachineJARs
2024-04-01;2024-04-30;4095;bartMachineJARs
2024-05-01;2024-05-31;2830;bartMachineJARs
2024-06-01;2024-06-26;1597;bartMachineJARs
2024-04-01;2024-04-30;257;bartMan
2024-05-01;2024-05-31;248;bartMan
2024-06-01;2024-06-26;145;bartMan
2017-12-01;2017-12-31;299;BASiNET
2018-01-01;2018-01-31;138;BASiNET
2018-02-01;2018-02-28;147;BASiNET
2018-03-01;2018-03-31;121;BASiNET
2018-04-01;2018-04-30;374;BASiNET
2018-05-01;2018-05-31;188;BASiNET
2018-06-01;2018-06-30;227;BASiNET
2018-07-01;2018-07-31;141;BASiNET
2018-08-01;2018-08-31;120;BASiNET
2018-09-01;2018-09-30;361;BASiNET
2018-10-01;2018-10-31;918;BASiNET
2018-11-01;2018-11-30;324;BASiNET
2018-12-01;2018-12-31;275;BASiNET
2019-01-01;2019-01-31;375;BASiNET
2019-02-01;2019-02-28;296;BASiNET
2019-03-01;2019-03-31;399;BASiNET
2019-04-01;2019-04-30;380;BASiNET
2019-05-01;2019-05-31;441;BASiNET
2019-06-01;2019-06-30;219;BASiNET
2019-07-01;2019-07-31;406;BASiNET
2019-08-01;2019-08-31;305;BASiNET
2019-09-01;2019-09-30;389;BASiNET
2019-10-01;2019-10-31;344;BASiNET
2019-11-01;2019-11-30;391;BASiNET
2019-12-01;2019-12-31;431;BASiNET
2020-01-01;2020-01-31;533;BASiNET
2020-02-01;2020-02-29;478;BASiNET
2020-03-01;2020-03-31;503;BASiNET
2020-04-01;2020-04-30;579;BASiNET
2020-05-01;2020-05-31;750;BASiNET
2020-06-01;2020-06-30;638;BASiNET
2020-07-01;2020-07-31;604;BASiNET
2020-08-01;2020-08-31;589;BASiNET
2020-09-01;2020-09-30;705;BASiNET
2020-10-01;2020-10-31;581;BASiNET
2020-11-01;2020-11-30;602;BASiNET
2020-12-01;2020-12-31;577;BASiNET
2021-01-01;2021-01-31;515;BASiNET
2021-02-01;2021-02-28;535;BASiNET
2021-03-01;2021-03-31;416;BASiNET
2021-04-01;2021-04-30;399;BASiNET
2021-05-01;2021-05-31;475;BASiNET
2021-06-01;2021-06-30;357;BASiNET
2021-07-01;2021-07-31;355;BASiNET
2021-08-01;2021-08-31;543;BASiNET
2021-09-01;2021-09-30;384;BASiNET
2021-10-01;2021-10-31;591;BASiNET
2021-11-01;2021-11-30;874;BASiNET
2021-12-01;2021-12-31;386;BASiNET
2022-01-01;2022-01-31;276;BASiNET
2022-02-01;2022-02-28;288;BASiNET
2022-03-01;2022-03-31;408;BASiNET
2022-04-01;2022-04-30;352;BASiNET
2022-05-01;2022-05-31;350;BASiNET
2022-06-01;2022-06-30;317;BASiNET
2022-07-01;2022-07-31;373;BASiNET
2022-08-01;2022-08-31;454;BASiNET
2022-09-01;2022-09-30;365;BASiNET
2022-10-01;2022-10-31;420;BASiNET
2022-11-01;2022-11-30;349;BASiNET
2022-12-01;2022-12-31;240;BASiNET
2023-01-01;2023-01-31;271;BASiNET
2023-02-01;2023-02-28;251;BASiNET
2023-03-01;2023-03-31;348;BASiNET
2023-04-01;2023-04-30;313;BASiNET
2023-05-01;2023-05-31;318;BASiNET
2023-06-01;2023-06-30;259;BASiNET
2023-07-01;2023-07-31;265;BASiNET
2023-08-01;2023-08-31;273;BASiNET
2023-09-01;2023-09-30;220;BASiNET
2023-10-01;2023-10-31;267;BASiNET
2023-11-01;2023-11-30;302;BASiNET
2023-12-01;2023-12-31;231;BASiNET
2024-01-01;2024-01-31;487;BASiNET
2024-02-01;2024-02-29;201;BASiNET
2024-03-01;2024-03-31;265;BASiNET
2024-04-01;2024-04-30;273;BASiNET
2024-05-01;2024-05-31;273;BASiNET
2024-06-01;2024-06-26;189;BASiNET
2016-10-01;2016-10-31;234;BEACH
2016-11-01;2016-11-30;223;BEACH
2016-12-01;2016-12-31;194;BEACH
2017-01-01;2017-01-31;185;BEACH
2017-02-01;2017-02-28;142;BEACH
2017-03-01;2017-03-31;168;BEACH
2017-04-01;2017-04-30;381;BEACH
2017-05-01;2017-05-31;174;BEACH
2017-06-01;2017-06-30;173;BEACH
2017-07-01;2017-07-31;156;BEACH
2017-08-01;2017-08-31;161;BEACH
2017-09-01;2017-09-30;218;BEACH
2017-10-01;2017-10-31;171;BEACH
2017-11-01;2017-11-30;171;BEACH
2017-12-01;2017-12-31;117;BEACH
2018-01-01;2018-01-31;159;BEACH
2018-02-01;2018-02-28;336;BEACH
2018-03-01;2018-03-31;181;BEACH
2018-04-01;2018-04-30;277;BEACH
2018-05-01;2018-05-31;209;BEACH
2018-06-01;2018-06-30;320;BEACH
2018-07-01;2018-07-31;189;BEACH
2018-08-01;2018-08-31;114;BEACH
2018-09-01;2018-09-30;381;BEACH
2018-10-01;2018-10-31;351;BEACH
2018-11-01;2018-11-30;333;BEACH
2018-12-01;2018-12-31;289;BEACH
2019-01-01;2019-01-31;355;BEACH
2019-02-01;2019-02-28;901;BEACH
2019-03-01;2019-03-31;497;BEACH
2019-04-01;2019-04-30;456;BEACH
2019-05-01;2019-05-31;543;BEACH
2019-06-01;2019-06-30;244;BEACH
2019-07-01;2019-07-31;465;BEACH
2019-08-01;2019-08-31;330;BEACH
2019-09-01;2019-09-30;430;BEACH
2019-10-01;2019-10-31;361;BEACH
2019-11-01;2019-11-30;411;BEACH
2019-12-01;2019-12-31;435;BEACH
2020-01-01;2020-01-31;538;BEACH
2020-02-01;2020-02-29;504;BEACH
2020-03-01;2020-03-31;487;BEACH
2020-04-01;2020-04-30;589;BEACH
2020-05-01;2020-05-31;750;BEACH
2020-06-01;2020-06-30;675;BEACH
2020-07-01;2020-07-31;609;BEACH
2020-08-01;2020-08-31;585;BEACH
2020-09-01;2020-09-30;736;BEACH
2020-10-01;2020-10-31;600;BEACH
2020-11-01;2020-11-30;595;BEACH
2020-12-01;2020-12-31;580;BEACH
2021-01-01;2021-01-31;512;BEACH
2021-02-01;2021-02-28;562;BEACH
2021-03-01;2021-03-31;418;BEACH
2021-04-01;2021-04-30;395;BEACH
2021-05-01;2021-05-31;468;BEACH
2021-06-01;2021-06-30;358;BEACH
2021-07-01;2021-07-31;352;BEACH
2021-08-01;2021-08-31;557;BEACH
2021-09-01;2021-09-30;396;BEACH
2021-10-01;2021-10-31;582;BEACH
2021-11-01;2021-11-30;856;BEACH
2021-12-01;2021-12-31;375;BEACH
2022-01-01;2022-01-31;259;BEACH
2022-02-01;2022-02-28;280;BEACH
2022-03-01;2022-03-31;397;BEACH
2022-04-01;2022-04-30;330;BEACH
2022-05-01;2022-05-31;359;BEACH
2022-06-01;2022-06-30;306;BEACH
2022-07-01;2022-07-31;340;BEACH
2022-08-01;2022-08-31;266;BEACH
2022-09-01;2022-09-30;266;BEACH
2022-10-01;2022-10-31;343;BEACH
2022-11-01;2022-11-30;283;BEACH
2022-12-01;2022-12-31;189;BEACH
2023-01-01;2023-01-31;214;BEACH
2023-02-01;2023-02-28;218;BEACH
2023-03-01;2023-03-31;291;BEACH
2023-04-01;2023-04-30;266;BEACH
2023-05-01;2023-05-31;243;BEACH
2023-06-01;2023-06-30;216;BEACH
2023-07-01;2023-07-31;202;BEACH
2023-08-01;2023-08-31;224;BEACH
2023-09-01;2023-09-30;182;BEACH
2023-10-01;2023-10-31;201;BEACH
2023-11-01;2023-11-30;261;BEACH
2023-12-01;2023-12-31;184;BEACH
2024-01-01;2024-01-31;441;BEACH
2024-02-01;2024-02-29;168;BEACH
2024-03-01;2024-03-31;251;BEACH
2024-04-01;2024-04-30;235;BEACH
2024-05-01;2024-05-31;228;BEACH
2024-06-01;2024-06-26;136;BEACH
2019-05-01;2019-05-31;11;beastier
2019-06-01;2019-06-30;267;beastier
2019-07-01;2019-07-31;461;beastier
2019-08-01;2019-08-31;380;beastier
2019-09-01;2019-09-30;369;beastier
2019-10-01;2019-10-31;334;beastier
2019-11-01;2019-11-30;430;beastier
2019-12-01;2019-12-31;576;beastier
2020-01-01;2020-01-31;828;beastier
2020-02-01;2020-02-29;654;beastier
2020-03-01;2020-03-31;635;beastier
2020-04-01;2020-04-30;665;beastier
2020-05-01;2020-05-31;854;beastier
2020-06-01;2020-06-30;729;beastier
2020-07-01;2020-07-31;674;beastier
2020-08-01;2020-08-31;847;beastier
2020-09-01;2020-09-30;945;beastier
2020-10-01;2020-10-31;1139;beastier
2020-11-01;2020-11-30;1084;beastier
2020-12-01;2020-12-31;939;beastier
2021-01-01;2021-01-31;750;beastier
2021-02-01;2021-02-28;873;beastier
2021-03-01;2021-03-31;667;beastier
2021-04-01;2021-04-30;543;beastier
2021-05-01;2021-05-31;1570;beastier
2021-06-01;2021-06-30;1171;beastier
2021-07-01;2021-07-31;529;beastier
2021-08-01;2021-08-31;515;beastier
2021-09-01;2021-09-30;904;beastier
2021-10-01;2021-10-31;855;beastier
2021-11-01;2021-11-30;1073;beastier
2021-12-01;2021-12-31;592;beastier
2022-01-01;2022-01-31;506;beastier
2022-02-01;2022-02-28;548;beastier
2022-03-01;2022-03-31;625;beastier
2022-04-01;2022-04-30;577;beastier
2022-05-01;2022-05-31;579;beastier
2022-06-01;2022-06-30;802;beastier
2022-07-01;2022-07-31;653;beastier
2022-08-01;2022-08-31;723;beastier
2022-09-01;2022-09-30;656;beastier
2022-10-01;2022-10-31;574;beastier
2022-11-01;2022-11-30;594;beastier
2022-12-01;2022-12-31;438;beastier
2023-01-01;2023-01-31;481;beastier
2023-02-01;2023-02-28;490;beastier
2023-03-01;2023-03-31;678;beastier
2023-04-01;2023-04-30;557;beastier
2023-05-01;2023-05-31;597;beastier
2023-06-01;2023-06-30;464;beastier
2023-07-01;2023-07-31;460;beastier
2023-08-01;2023-08-31;541;beastier
2023-09-01;2023-09-30;529;beastier
2023-10-01;2023-10-31;524;beastier
2023-11-01;2023-11-30;590;beastier
2023-12-01;2023-12-31;518;beastier
2024-01-01;2024-01-31;838;beastier
2024-02-01;2024-02-29;755;beastier
2024-03-01;2024-03-31;588;beastier
2024-04-01;2024-04-30;487;beastier
2024-05-01;2024-05-31;537;beastier
2024-06-01;2024-06-26;692;beastier
2020-10-01;2020-10-31;335;BeastJar
2020-11-01;2020-11-30;455;BeastJar
2020-12-01;2020-12-31;458;BeastJar
2021-01-01;2021-01-31;404;BeastJar
2021-02-01;2021-02-28;441;BeastJar
2021-03-01;2021-03-31;416;BeastJar
2021-04-01;2021-04-30;424;BeastJar
2021-05-01;2021-05-31;453;BeastJar
2021-06-01;2021-06-30;352;BeastJar
2021-07-01;2021-07-31;353;BeastJar
2021-08-01;2021-08-31;537;BeastJar
2021-09-01;2021-09-30;423;BeastJar
2021-10-01;2021-10-31;579;BeastJar
2021-11-01;2021-11-30;902;BeastJar
2021-12-01;2021-12-31;359;BeastJar
2022-01-01;2022-01-31;280;BeastJar
2022-02-01;2022-02-28;306;BeastJar
2022-03-01;2022-03-31;423;BeastJar
2022-04-01;2022-04-30;369;BeastJar
2022-05-01;2022-05-31;420;BeastJar
2022-06-01;2022-06-30;346;BeastJar
2022-07-01;2022-07-31;364;BeastJar
2022-08-01;2022-08-31;260;BeastJar
2022-09-01;2022-09-30;306;BeastJar
2022-10-01;2022-10-31;342;BeastJar
2022-11-01;2022-11-30;289;BeastJar
2022-12-01;2022-12-31;239;BeastJar
2023-01-01;2023-01-31;294;BeastJar
2023-02-01;2023-02-28;318;BeastJar
2023-03-01;2023-03-31;332;BeastJar
2023-04-01;2023-04-30;317;BeastJar
2023-05-01;2023-05-31;347;BeastJar
2023-06-01;2023-06-30;318;BeastJar
2023-07-01;2023-07-31;315;BeastJar
2023-08-01;2023-08-31;579;BeastJar
2023-09-01;2023-09-30;625;BeastJar
2023-10-01;2023-10-31;726;BeastJar
2023-11-01;2023-11-30;397;BeastJar
2023-12-01;2023-12-31;285;BeastJar
2024-01-01;2024-01-31;545;BeastJar
2024-02-01;2024-02-29;231;BeastJar
2024-03-01;2024-03-31;289;BeastJar
2024-04-01;2024-04-30;299;BeastJar
2024-05-01;2024-05-31;332;BeastJar
2024-06-01;2024-06-26;231;BeastJar
2014-01-01;2014-01-31;486;boilerpipeR
2014-02-01;2014-02-28;428;boilerpipeR
2014-03-01;2014-03-31;424;boilerpipeR
2014-04-01;2014-04-30;464;boilerpipeR
2014-05-01;2014-05-31;492;boilerpipeR
2014-06-01;2014-06-30;506;boilerpipeR
2014-07-01;2014-07-31;460;boilerpipeR
2014-08-01;2014-08-31;673;boilerpipeR
2014-09-01;2014-09-30;728;boilerpipeR
2014-10-01;2014-10-31;637;boilerpipeR
2014-11-01;2014-11-30;783;boilerpipeR
2014-12-01;2014-12-31;519;boilerpipeR
2015-01-01;2015-01-31;574;boilerpipeR
2015-02-01;2015-02-28;503;boilerpipeR
2015-03-01;2015-03-31;743;boilerpipeR
2015-04-01;2015-04-30;873;boilerpipeR
2015-05-01;2015-05-31;964;boilerpipeR
2015-06-01;2015-06-30;830;boilerpipeR
2015-07-01;2015-07-31;649;boilerpipeR
2015-08-01;2015-08-31;665;boilerpipeR
2015-09-01;2015-09-30;658;boilerpipeR
2015-10-01;2015-10-31;808;boilerpipeR
2015-11-01;2015-11-30;622;boilerpipeR
2015-12-01;2015-12-31;632;boilerpipeR
2016-01-01;2016-01-31;714;boilerpipeR
2016-02-01;2016-02-29;706;boilerpipeR
2016-03-01;2016-03-31;646;boilerpipeR
2016-04-01;2016-04-30;686;boilerpipeR
2016-05-01;2016-05-31;610;boilerpipeR
2016-06-01;2016-06-30;661;boilerpipeR
2016-07-01;2016-07-31;601;boilerpipeR
2016-08-01;2016-08-31;445;boilerpipeR
2016-09-01;2016-09-30;701;boilerpipeR
2016-10-01;2016-10-31;598;boilerpipeR
2016-11-01;2016-11-30;708;boilerpipeR
2016-12-01;2016-12-31;593;boilerpipeR
2017-01-01;2017-01-31;560;boilerpipeR
2017-02-01;2017-02-28;651;boilerpipeR
2017-03-01;2017-03-31;811;boilerpipeR
2017-04-01;2017-04-30;1108;boilerpipeR
2017-05-01;2017-05-31;758;boilerpipeR
2017-06-01;2017-06-30;687;boilerpipeR
2017-07-01;2017-07-31;707;boilerpipeR
2017-08-01;2017-08-31;618;boilerpipeR
2017-09-01;2017-09-30;604;boilerpipeR
2017-10-01;2017-10-31;609;boilerpipeR
2017-11-01;2017-11-30;551;boilerpipeR
2017-12-01;2017-12-31;430;boilerpipeR
2018-01-01;2018-01-31;498;boilerpipeR
2018-02-01;2018-02-28;490;boilerpipeR
2018-03-01;2018-03-31;683;boilerpipeR
2018-04-01;2018-04-30;880;boilerpipeR
2018-05-01;2018-05-31;780;boilerpipeR
2018-06-01;2018-06-30;909;boilerpipeR
2018-07-01;2018-07-31;1444;boilerpipeR
2018-08-01;2018-08-31;1504;boilerpipeR
2018-09-01;2018-09-30;1417;boilerpipeR
2018-10-01;2018-10-31;1212;boilerpipeR
2018-11-01;2018-11-30;687;boilerpipeR
2018-12-01;2018-12-31;659;boilerpipeR
2019-01-01;2019-01-31;700;boilerpipeR
2019-02-01;2019-02-28;721;boilerpipeR
2019-03-01;2019-03-31;1073;boilerpipeR
2019-04-01;2019-04-30;1117;boilerpipeR
2019-05-01;2019-05-31;1200;boilerpipeR
2019-06-01;2019-06-30;633;boilerpipeR
2019-07-01;2019-07-31;976;boilerpipeR
2019-08-01;2019-08-31;820;boilerpipeR
2019-09-01;2019-09-30;873;boilerpipeR
2019-10-01;2019-10-31;848;boilerpipeR
2019-11-01;2019-11-30;1155;boilerpipeR
2019-12-01;2019-12-31;982;boilerpipeR
2020-01-01;2020-01-31;1428;boilerpipeR
2020-02-01;2020-02-29;878;boilerpipeR
2020-03-01;2020-03-31;895;boilerpipeR
2020-04-01;2020-04-30;1141;boilerpipeR
2020-05-01;2020-05-31;1306;boilerpipeR
2020-06-01;2020-06-30;1038;boilerpipeR
2020-07-01;2020-07-31;922;boilerpipeR
2020-08-01;2020-08-31;910;boilerpipeR
2020-09-01;2020-09-30;1032;boilerpipeR
2020-10-01;2020-10-31;898;boilerpipeR
2020-11-01;2020-11-30;941;boilerpipeR
2020-12-01;2020-12-31;1018;boilerpipeR
2021-01-01;2021-01-31;1001;boilerpipeR
2021-02-01;2021-02-28;1004;boilerpipeR
2021-03-01;2021-03-31;788;boilerpipeR
2021-04-01;2021-04-30;668;boilerpipeR
2021-05-01;2021-05-31;1143;boilerpipeR
2021-06-01;2021-06-30;1088;boilerpipeR
2021-07-01;2021-07-31;1003;boilerpipeR
2021-08-01;2021-08-31;1061;boilerpipeR
2021-09-01;2021-09-30;855;boilerpipeR
2021-10-01;2021-10-31;1023;boilerpipeR
2021-11-01;2021-11-30;1182;boilerpipeR
2021-12-01;2021-12-31;659;boilerpipeR
2022-01-01;2022-01-31;529;boilerpipeR
2022-02-01;2022-02-28;586;boilerpipeR
2022-03-01;2022-03-31;755;boilerpipeR
2022-04-01;2022-04-30;708;boilerpipeR
2022-05-01;2022-05-31;666;boilerpipeR
2022-06-01;2022-06-30;569;boilerpipeR
2022-07-01;2022-07-31;494;boilerpipeR
2022-08-01;2022-08-31;446;boilerpipeR
2022-09-01;2022-09-30;421;boilerpipeR
2022-10-01;2022-10-31;493;boilerpipeR
2022-11-01;2022-11-30;443;boilerpipeR
2022-12-01;2022-12-31;296;boilerpipeR
2023-01-01;2023-01-31;298;boilerpipeR
2023-02-01;2023-02-28;297;boilerpipeR
2023-03-01;2023-03-31;419;boilerpipeR
2023-04-01;2023-04-30;376;boilerpipeR
2023-05-01;2023-05-31;366;boilerpipeR
2023-06-01;2023-06-30;276;boilerpipeR
2023-07-01;2023-07-31;283;boilerpipeR
2023-08-01;2023-08-31;305;boilerpipeR
2023-09-01;2023-09-30;253;boilerpipeR
2023-10-01;2023-10-31;273;boilerpipeR
2023-11-01;2023-11-30;376;boilerpipeR
2023-12-01;2023-12-31;227;boilerpipeR
2024-01-01;2024-01-31;523;boilerpipeR
2024-02-01;2024-02-29;238;boilerpipeR
2024-03-01;2024-03-31;321;boilerpipeR
2024-04-01;2024-04-30;313;boilerpipeR
2024-05-01;2024-05-31;331;boilerpipeR
2024-06-01;2024-06-26;213;boilerpipeR
2020-02-01;2020-02-29;178;CBSr
2020-03-01;2020-03-31;568;CBSr
2020-04-01;2020-04-30;511;CBSr
2020-05-01;2020-05-31;678;CBSr
2020-06-01;2020-06-30;565;CBSr
2020-07-01;2020-07-31;534;CBSr
2020-08-01;2020-08-31;519;CBSr
2020-09-01;2020-09-30;666;CBSr
2020-10-01;2020-10-31;494;CBSr
2020-11-01;2020-11-30;491;CBSr
2020-12-01;2020-12-31;500;CBSr
2021-01-01;2021-01-31;434;CBSr
2021-02-01;2021-02-28;529;CBSr
2021-03-01;2021-03-31;561;CBSr
2021-04-01;2021-04-30;422;CBSr
2021-05-01;2021-05-31;460;CBSr
2021-06-01;2021-06-30;344;CBSr
2021-07-01;2021-07-31;365;CBSr
2021-08-01;2021-08-31;535;CBSr
2021-09-01;2021-09-30;368;CBSr
2021-10-01;2021-10-31;559;CBSr
2021-11-01;2021-11-30;803;CBSr
2021-12-01;2021-12-31;345;CBSr
2022-01-01;2022-01-31;241;CBSr
2022-02-01;2022-02-28;284;CBSr
2022-03-01;2022-03-31;393;CBSr
2022-04-01;2022-04-30;321;CBSr
2022-05-01;2022-05-31;354;CBSr
2022-06-01;2022-06-30;272;CBSr
2022-07-01;2022-07-31;315;CBSr
2022-08-01;2022-08-31;251;CBSr
2022-09-01;2022-09-30;269;CBSr
2022-10-01;2022-10-31;317;CBSr
2022-11-01;2022-11-30;276;CBSr
2022-12-01;2022-12-31;184;CBSr
2023-01-01;2023-01-31;196;CBSr
2023-02-01;2023-02-28;216;CBSr
2023-03-01;2023-03-31;263;CBSr
2023-04-01;2023-04-30;238;CBSr
2023-05-01;2023-05-31;253;CBSr
2023-06-01;2023-06-30;195;CBSr
2023-07-01;2023-07-31;181;CBSr
2023-08-01;2023-08-31;171;CBSr
2023-09-01;2023-09-30;155;CBSr
2023-10-01;2023-10-31;170;CBSr
2023-11-01;2023-11-30;226;CBSr
2023-12-01;2023-12-31;159;CBSr
2024-01-01;2024-01-31;425;CBSr
2024-02-01;2024-02-29;130;CBSr
2024-03-01;2024-03-31;185;CBSr
2024-04-01;2024-04-30;195;CBSr
2024-05-01;2024-05-31;188;CBSr
2024-06-01;2024-06-26;115;CBSr
2017-02-01;2017-02-28;357;ChoR
2017-03-01;2017-03-31;137;ChoR
2017-04-01;2017-04-30;271;ChoR
2017-05-01;2017-05-31;163;ChoR
2017-06-01;2017-06-30;154;ChoR
2017-07-01;2017-07-31;139;ChoR
2017-08-01;2017-08-31;150;ChoR
2017-09-01;2017-09-30;169;ChoR
2017-10-01;2017-10-31;1761;ChoR
2017-11-01;2017-11-30;168;ChoR
2017-12-01;2017-12-31;114;ChoR
2018-01-01;2018-01-31;145;ChoR
2018-02-01;2018-02-28;154;ChoR
2018-03-01;2018-03-31;130;ChoR
2018-04-01;2018-04-30;231;ChoR
2018-05-01;2018-05-31;995;ChoR
2018-06-01;2018-06-30;288;ChoR
2018-07-01;2018-07-31;217;ChoR
2018-08-01;2018-08-31;138;ChoR
2018-09-01;2018-09-30;374;ChoR
2018-10-01;2018-10-31;352;ChoR
2018-11-01;2018-11-30;325;ChoR
2018-12-01;2018-12-31;287;ChoR
2019-01-01;2019-01-31;346;ChoR
2019-02-01;2019-02-28;304;ChoR
2019-03-01;2019-03-31;395;ChoR
2019-04-01;2019-04-30;421;ChoR
2019-05-01;2019-05-31;534;ChoR
2019-06-01;2019-06-30;239;ChoR
2019-07-01;2019-07-31;444;ChoR
2019-08-01;2019-08-31;317;ChoR
2019-09-01;2019-09-30;405;ChoR
2019-10-01;2019-10-31;330;ChoR
2019-11-01;2019-11-30;358;ChoR
2019-12-01;2019-12-31;430;ChoR
2020-01-01;2020-01-31;521;ChoR
2020-02-01;2020-02-29;454;ChoR
2020-03-01;2020-03-31;465;ChoR
2020-04-01;2020-04-30;581;ChoR
2020-05-01;2020-05-31;722;ChoR
2020-06-01;2020-06-30;610;ChoR
2020-07-01;2020-07-31;599;ChoR
2020-08-01;2020-08-31;588;ChoR
2020-09-01;2020-09-30;685;ChoR
2020-10-01;2020-10-31;537;ChoR
2020-11-01;2020-11-30;550;ChoR
2020-12-01;2020-12-31;571;ChoR
2021-01-01;2021-01-31;457;ChoR
2021-02-01;2021-02-28;503;ChoR
2021-03-01;2021-03-31;392;ChoR
2021-04-01;2021-04-30;370;ChoR
2021-05-01;2021-05-31;437;ChoR
2021-06-01;2021-06-30;330;ChoR
2021-07-01;2021-07-31;342;ChoR
2021-08-01;2021-08-31;509;ChoR
2021-09-01;2021-09-30;338;ChoR
2021-10-01;2021-10-31;532;ChoR
2021-11-01;2021-11-30;785;ChoR
2021-12-01;2021-12-31;323;ChoR
2022-01-01;2022-01-31;227;ChoR
2022-02-01;2022-02-28;266;ChoR
2022-03-01;2022-03-31;375;ChoR
2022-04-01;2022-04-30;315;ChoR
2022-05-01;2022-05-31;336;ChoR
2022-06-01;2022-06-30;288;ChoR
2022-07-01;2022-07-31;319;ChoR
2022-08-01;2022-08-31;253;ChoR
2022-09-01;2022-09-30;251;ChoR
2022-10-01;2022-10-31;296;ChoR
2022-11-01;2022-11-30;279;ChoR
2022-12-01;2022-12-31;181;ChoR
2023-01-01;2023-01-31;196;ChoR
2023-02-01;2023-02-28;218;ChoR
2023-03-01;2023-03-31;262;ChoR
2023-04-01;2023-04-30;236;ChoR
2023-05-01;2023-05-31;260;ChoR
2023-06-01;2023-06-30;203;ChoR
2023-07-01;2023-07-31;179;ChoR
2023-08-01;2023-08-31;186;ChoR
2023-09-01;2023-09-30;173;ChoR
2023-10-01;2023-10-31;175;ChoR
2023-11-01;2023-11-30;238;ChoR
2023-12-01;2023-12-31;158;ChoR
2024-01-01;2024-01-31;422;ChoR
2024-02-01;2024-02-29;140;ChoR
2024-03-01;2024-03-31;195;ChoR
2024-04-01;2024-04-30;203;ChoR
2024-05-01;2024-05-31;198;ChoR
2024-06-01;2024-06-26;122;ChoR
2024-04-01;2024-04-30;223;CirceR
2024-05-01;2024-05-31;448;CirceR
2024-06-01;2024-06-26;426;CirceR
2016-03-01;2016-03-31;2;collUtils
2016-04-01;2016-04-30;183;collUtils
2016-05-01;2016-05-31;166;collUtils
2016-06-01;2016-06-30;148;collUtils
2016-07-01;2016-07-31;185;collUtils
2016-08-01;2016-08-31;123;collUtils
2016-09-01;2016-09-30;131;collUtils
2016-10-01;2016-10-31;159;collUtils
2016-11-01;2016-11-30;191;collUtils
2016-12-01;2016-12-31;202;collUtils
2017-01-01;2017-01-31;210;collUtils
2017-02-01;2017-02-28;210;collUtils
2017-03-01;2017-03-31;179;collUtils
2017-04-01;2017-04-30;378;collUtils
2017-05-01;2017-05-31;185;collUtils
2017-06-01;2017-06-30;176;collUtils
2017-07-01;2017-07-31;165;collUtils
2017-08-01;2017-08-31;165;collUtils
2017-09-01;2017-09-30;231;collUtils
2017-10-01;2017-10-31;183;collUtils
2017-11-01;2017-11-30;167;collUtils
2017-12-01;2017-12-31;100;collUtils
2018-01-01;2018-01-31;152;collUtils
2018-02-01;2018-02-28;149;collUtils
2018-03-01;2018-03-31;141;collUtils
2018-04-01;2018-04-30;239;collUtils
2018-05-01;2018-05-31;206;collUtils
2018-06-01;2018-06-30;148;collUtils
2018-07-01;2018-07-31;149;collUtils
2018-08-01;2018-08-31;104;collUtils
2018-09-01;2018-09-30;331;collUtils
2018-10-01;2018-10-31;287;collUtils
2018-11-01;2018-11-30;340;collUtils
